Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_5MeV_7314.root,4.912336850709736,88.54636850984096,619,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,M,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
33,87.45546808299865,228.10950846714496,4.923744538132576,2, 2, 0, 0, 8, 4, 1, 1, 10, 2, 3, 1
34,128.51686441286705,301.96031853865793,4.919650243714123,1, 1, 0, 0, 8, 4, 1, 1, 9, 5, 1, 1
35,75.05561683226503,173.27360091407365,4.925320710349377,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
37,15.122487285244912,40.38113112207595,4.920093544732776,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38,208.32210215564834,434.8367077239685,4.907463490539357,2, 2, 0, 0, 12, 6, 1, 1, 14, 7, 1, 1
40,174.23549983616473,296.994116253754,4.9055666951220225,0, 0, 0, 0, 12, 8, 1, 1, 12, 8, 1, 1
41,67.50077623975523,140.90300610079197,4.8886491757672434,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
42,4.281418399020207,17.354795378992396,4.899950780203419,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44,130.2587979684112,272.48379961363463,4.911231368214896,5, 3, 1, 0, 4, 4, 0, 0, 9, 5, 1, 1
48,177.2110533766183,305.8326863500127,4.89511343602773,2, 2, 0, 0, 7, 5, 1, 0, 9, 5, 2, 0
49,121.77961514598512,183.50814720243216,4.905815339644105,2, 0, 1, 0, 3, 3, 0, 0, 5, 2, 1, 0
50,173.72478838618676,319.3262983155305,4.89164020108392,2, 2, 0, 0, 12, 7, 1, 1, 14, 7, 1, 2
51,164.84489391576548,348.83991063946496,4.910667927587466,2, 0, 0, 1, 7, 3, 1, 1, 9, 3, 1, 1
52,106.80085783372257,189.92372823401112,4.898727988227256,4, 2, 0, 1, 9, 9, 0, 0, 13, 11, 0, 1
53,203.40729474511295,360.2087255468972,4.9272161369595455,2, 2, 0, 0, 13, 13, 0, 0, 15, 15, 0, 0
