Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_8MeV_6504.root,7.938090526730293,62.74146675307552,645,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,ce42311,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
717,97.01197733999447,264.2022669737024,7.93824399811475,2, 2, 0, 0, 3, 3, 0, 0, 5, 1, 0, 2
718,19.182028901186882,34.22869305221093,7.945615466382567,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
719,94.91534310811934,285.68556563649935,7.929199254419537,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
723,25.80033306290427,105.79536725807502,7.934657966684176,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
724,43.24077780201891,78.82107467818216,7.952569414300504,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
725,67.44233568798828,204.38608618001103,7.951777343015179,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
726,58.160729430556316,121.07077247446865,7.942666408532697,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
727,76.41550200889847,255.5922750709828,7.91773086874548,1, 1, 0, 0, 8, 6, 0, 1, 9, 5, 1, 1
728,42.78791594836711,127.29760936481573,7.944790295563481,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
731,26.214600806410967,86.02784373628944,7.948750591178927,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
732,106.05301994892137,307.66183250398745,7.939696235931196,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
734,124.78180736769015,305.65262890541055,7.950057158862032,6, 4, 1, 0, 11, 11, 0, 0, 17, 9, 4, 0
736,23.112536478040134,69.0034555781331,7.929727940287376,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
737,109.75717560704756,304.77420075962607,7.943159582848462,4, 4, 0, 0, 24, 14, 2, 2, 28, 15, 3, 2
740,44.53946547586418,150.34434816129786,7.924426596137009,3, 1, 1, 0, 3, 3, 0, 0, 6, 2, 2, 0
741,118.3206110559623,361.3914040880741,7.935988880101702,1, 1, 0, 0, 5, 5, 0, 0, 6, 4, 1, 0
742,9.497613329260624,31.590849149816275,7.90943245833853,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
155,54.13096535453393,194.99151342201708,7.944940396746091,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
157,55.42548383490913,162.35696410317783,7.944913912634424,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
159,58.63670018333316,158.5317809918993,7.939120067309732,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
161,69.8894114781648,279.0959771089245,7.959326801755337,2, 2, 0, 0, 4, 4, 0, 0, 6, 6, 0, 0
163,55.2631481211896,192.93343693623908,7.920046048331231,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
164,128.43267988718392,376.2487083057913,7.946109349556433,2, 2, 0, 0, 15, 13, 0, 1, 17, 15, 0, 1
165,95.92009869896368,341.94464835962634,7.931564369505906,2, 2, 0, 0, 5, 5, 0, 0, 7, 7, 0, 0
167,116.70539593374504,294.82511312688376,7.941754845557304,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
169,28.60393898881875,59.91201796519085,7.937104191321186,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
170,24.960855097483588,52.867971259782244,7.945557920860285,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
171,13.608091437332808,22.650918074626503,7.933747838909179,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
172,78.90305053379996,239.5693622539354,7.95079691988237,1, 1, 0, 0, 11, 9, 0, 1, 12, 10, 0, 1
173,38.666625466908826,169.08571690863744,7.952440241954765,0, 0, 0, 0, 5, 3, 0, 1, 5, 3, 0, 1
176,59.25838486730192,157.96699855620207,7.926601365934784,3, 3, 0, 0, 8, 6, 0, 1, 11, 7, 0, 2
178,39.8856401852416,126.09469891782983,7.9315306093683215,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
179,100.25810953992267,328.9798857597626,7.934123694259265,2, 0, 0, 1, 5, 3, 1, 0, 7, 3, 0, 1
184,71.91509745796296,201.50169325659476,7.960307677104366,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
341,80.07863630833087,287.49421322413934,7.935181812542565,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
342,117.66316704857309,395.0623572656421,7.9361459644685866,4, 4, 0, 0, 7, 3, 1, 1, 11, 7, 1, 1
343,52.08246992571564,59.08824266300652,7.916162522965175,1, 1, 0, 0, 8, 6, 1, 0, 9, 5, 2, 0
346,19.249167729684366,62.328836167427056,7.929730245036314,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
347,36.6627480372206,158.40229110042813,7.929756914278826,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
350,4.791684156510518,9.585881612177802,7.93795928820413,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
354,90.58045150672484,264.8886634434274,7.921307447983786,1, 1, 0, 0, 8, 2, 2, 1, 9, 3, 2, 1
358,44.07222322605129,187.04777138318036,7.948519726108371,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
361,110.77769133609414,322.22190121175896,7.9331305582346126,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
364,4.80981177099839,19.832171139400817,7.930539906154079,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366,79.565408066465,264.74838526054623,7.947804573204014,1, 1, 0, 0, 9, 2, 1, 2, 10, 2, 1, 2
367,128.87386934424853,392.72441608487037,7.934475336302324,2, 0, 0, 1, 4, 4, 0, 0, 6, 3, 0, 1
368,137.038138876078,300.763434991019,7.930883667003392,0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0
369,118.00679238251222,347.3129031928582,7.940984095490585,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
