Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
/user/work/lg9783/RBE/RBE/simulation/build/results/2ndDec_testCommit/alpha_8MeV_9100.root,7.937630307502784,62.74845632479658,646,2.700000000000001e-20,296352.0,/user/work/lg9783/RBE/RBE/geometryFiles/sugarPos_4x4_300nm.csv,b4fe4a5,2faf8c0
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
236,33.920962196416234,124.1454643202222,7.950183531355194,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
237,82.02665373394011,315.11215955261935,7.9336455895371945,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
238,64.40560021197922,130.9389851840933,7.943960109062866,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
239,97.59768471036546,255.66641279906202,7.93601873112277,4, 1, 0, 1, 3, 3, 0, 0, 7, 4, 0, 1
240,53.00815806673291,152.71077763191468,7.948745436692432,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
242,136.24392600450818,339.02235682735903,7.939016544615546,2, 2, 0, 0, 7, 5, 1, 0, 9, 7, 1, 0
243,94.91151998400089,300.8062116231619,7.9385883047358305,2, 2, 0, 0, 13, 13, 0, 0, 15, 15, 0, 0
244,141.70311967079783,358.1369929551734,7.945003380261387,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
245,57.63214301573392,182.0175087962515,7.940606482920417,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
246,139.5238510582607,357.27299217501167,7.926024684090702,1, 1, 0, 0, 8, 8, 0, 0, 9, 9, 0, 0
528,80.06282374058547,258.90186509471886,7.937126619824358,2, 2, 0, 0, 4, 4, 0, 0, 6, 6, 0, 0
529,65.59373900700241,97.06031359616298,7.936121091656399,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
530,27.813564642135873,119.01544105344499,7.942300547305001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
531,68.20300753729003,133.0806417645733,7.934788683319098,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
532,108.43870784024026,302.1745108545604,7.945572462749777,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
533,84.88146516143705,274.8934766932539,7.954497004549772,0, 0, 0, 0, 7, 5, 1, 0, 7, 5, 1, 0
534,100.42974165775944,357.90357765636,7.959397751471984,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
535,155.23966646233814,386.96071670409805,7.938918917319047,5, 2, 0, 1, 12, 10, 1, 0, 17, 8, 2, 2
536,133.59062771612304,290.91629541450476,7.916491031764755,2, 2, 0, 0, 9, 9, 0, 0, 11, 11, 0, 0
537,129.52026413974295,308.3512427186812,7.940214386005331,3, 3, 0, 0, 12, 8, 1, 1, 15, 7, 2, 2
540,83.07699113463413,221.18130438663218,7.926834651475684,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
541,67.35092390494901,242.51801656613628,7.93277485260016,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
542,47.409498950971766,172.6632939501972,7.932356816036055,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
543,61.62233884698628,221.84049503133184,7.9405248678967535,5, 3, 0, 1, 6, 6, 0, 0, 11, 8, 0, 1
545,3.166794366028077,11.245402146219984,7.92941616397156,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
547,118.68214172154866,360.00901294559253,7.935008724886364,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
